Contact Energy,Chemotaxis Lambda,Proliferative Probability,Invasive Area,Infiltrative Area,Single Defects,Fingers,Detached Cells,Clusters,Phenotype
4.0,15.0,0.3,10636.0,33477.5,220.0,9.0,222.0,0.0,Multimodal invasion
4.0,15.0,0.3,8910.5,34237.0,233.0,5.0,238.0,1.0,Multimodal invasion
4.0,15.0,0.3,10348.0,34776.0,230.0,12.0,234.0,0.0,Multimodal invasion
4.0,15.0,0.3,9636.5,31845.0,211.0,11.0,221.0,1.0,Multimodal invasion
4.0,15.0,0.3,10348.0,34914.5,229.0,10.0,231.0,0.0,Multimodal invasion
4.0,15.0,0.3,8780.0,31879.0,231.0,8.0,233.0,0.0,Multimodal invasion
4.0,15.0,0.4,10642.0,34031.5,231.0,8.0,231.0,0.0,Multimodal invasion
4.0,15.0,0.4,7020.0,30878.5,227.0,8.0,233.0,0.0,Multimodal invasion
4.0,15.0,0.4,11358.0,34490.0,220.0,8.0,232.0,2.0,Multimodal invasion
4.0,15.0,0.4,10334.0,33561.5,228.0,8.0,234.0,0.0,Multimodal invasion
4.0,15.0,0.4,9038.5,33743.0,224.0,12.0,237.0,2.0,Multimodal invasion
4.0,15.0,0.4,14842.5,39635.5,231.0,9.0,233.0,0.0,Multimodal invasion
4.0,15.0,0.4,9969.0,33857.0,241.0,8.0,243.0,0.0,Multimodal invasion
4.0,15.0,0.4,11688.5,36272.0,217.0,10.0,236.0,2.0,Multimodal invasion
4.0,15.0,0.4,13162.5,36188.0,219.0,8.0,232.0,2.0,Multimodal invasion
4.0,15.0,0.4,6364.0,32321.5,224.0,8.0,234.0,1.0,Multimodal invasion
4.0,15.0,0.5,6389.0,29945.5,226.0,10.0,230.0,0.0,Multimodal invasion
4.0,15.0,0.5,8595.0,31931.0,238.0,9.0,240.0,0.0,Multimodal invasion
4.0,15.0,0.5,8104.5,32647.0,235.0,9.0,240.0,0.0,Multimodal invasion
4.0,15.0,0.5,9341.5,32643.5,219.0,9.0,219.0,0.0,Multimodal invasion
4.0,15.0,0.5,8444.0,30857.5,218.0,7.0,228.0,1.0,Multimodal invasion
4.0,15.0,0.5,10943.0,34279.0,221.0,9.0,230.0,2.0,Multimodal invasion
4.0,15.0,0.5,7584.0,30828.0,223.0,8.0,232.0,1.0,Multimodal invasion
4.0,15.0,0.5,8830.5,32576.5,221.0,8.0,237.0,1.0,Multimodal invasion
4.0,15.0,0.5,9391.5,34766.0,251.0,6.0,255.0,0.0,Multimodal invasion
4.0,15.0,0.5,11671.5,35795.5,235.0,6.0,246.0,1.0,Multimodal invasion
4.0,15.0,0.6,9800.0,32907.5,220.0,8.0,228.0,0.0,Multimodal invasion
4.0,15.0,0.6,10935.0,35918.5,235.0,9.0,237.0,0.0,Multimodal invasion
4.0,15.0,0.6,6837.5,31396.0,244.0,8.0,246.0,0.0,Multimodal invasion
4.0,15.0,0.6,11857.5,36164.5,231.0,8.0,231.0,0.0,Multimodal invasion
4.0,15.0,0.6,14242.0,37192.0,222.0,9.0,232.0,1.0,Multimodal invasion
4.0,15.0,0.6,9191.0,31614.0,225.0,11.0,229.0,0.0,Multimodal invasion
4.0,15.0,0.6,11056.5,36157.5,237.0,8.0,243.0,0.0,Multimodal invasion
4.0,15.0,0.6,11492.0,36169.5,236.0,11.0,243.0,1.0,Multimodal invasion
4.0,15.0,0.6,10262.0,30989.5,213.0,8.0,217.0,0.0,Multimodal invasion
4.0,15.0,0.6,9598.0,34168.0,232.0,9.0,234.0,0.0,Multimodal invasion
4.0,15.0,0.7,10429.0,35308.5,237.0,8.0,241.0,0.0,Multimodal invasion
4.0,15.0,0.7,10879.5,34828.0,241.0,7.0,248.0,1.0,Multimodal invasion
4.0,15.0,0.7,8146.5,31299.0,228.0,10.0,232.0,0.0,Multimodal invasion
4.0,15.0,0.7,9686.5,35009.5,230.0,6.0,238.0,0.0,Multimodal invasion
4.0,15.0,0.7,8630.0,30089.5,218.0,8.0,221.0,1.0,Multimodal invasion
4.0,15.0,0.7,9926.0,32873.0,210.0,8.0,216.0,0.0,Multimodal invasion
4.0,15.0,0.7,9687.0,33674.5,236.0,8.0,242.0,1.0,Multimodal invasion
4.0,15.0,0.7,9401.0,33459.0,236.0,9.0,240.0,0.0,Multimodal invasion
4.0,15.0,0.7,11710.0,36115.0,228.0,8.0,230.0,0.0,Multimodal invasion
4.0,15.0,0.7,13752.0,37926.0,234.0,9.0,241.0,1.0,Multimodal invasion
4.0,15.0,0.8,8462.5,31708.0,229.0,10.0,237.0,0.0,Multimodal invasion
4.0,15.0,0.8,11524.0,35246.0,229.0,9.0,235.0,1.0,Multimodal invasion
4.0,15.0,0.8,8148.0,30654.5,218.0,7.0,235.0,1.0,Multimodal invasion
4.0,15.0,0.8,9524.0,33129.0,224.0,9.0,230.0,0.0,Multimodal invasion
4.0,15.0,0.8,7191.0,30927.5,230.0,9.0,232.0,0.0,Multimodal invasion
4.0,15.0,0.8,10116.0,31900.5,220.0,7.0,228.0,0.0,Multimodal invasion
4.0,15.0,0.8,9140.0,32590.0,225.0,11.0,229.0,0.0,Multimodal invasion
4.0,15.0,0.8,7512.0,31158.0,222.0,9.0,222.0,0.0,Multimodal invasion
4.0,15.0,0.8,12118.0,36292.5,227.0,7.0,236.0,1.0,Multimodal invasion
4.0,15.0,0.8,12355.0,35874.5,236.0,8.0,238.0,0.0,Multimodal invasion
4.0,15.0,0.9,10336.0,34071.5,236.0,9.0,246.0,0.0,Multimodal invasion
4.0,15.0,0.9,8970.5,32227.5,219.0,7.0,231.0,2.0,Multimodal invasion
4.0,15.0,0.9,8714.0,30663.0,216.0,8.0,227.0,1.0,Multimodal invasion
4.0,15.0,0.9,6264.5,28841.5,229.0,9.0,234.0,1.0,Multimodal invasion
4.0,15.0,0.9,11787.0,33945.0,215.0,11.0,227.0,0.0,Multimodal invasion
4.0,15.0,0.9,6960.5,30651.5,228.0,8.0,236.0,1.0,Multimodal invasion
4.0,15.0,0.9,6771.5,27627.5,220.0,6.0,229.0,2.0,Multimodal invasion
4.0,15.0,0.9,15162.0,37898.0,224.0,9.0,224.0,0.0,Multimodal invasion
4.0,15.0,0.9,6636.5,29467.0,237.0,7.0,243.0,1.0,Multimodal invasion
4.0,15.0,0.9,12116.5,34216.0,228.0,10.0,233.0,1.0,Multimodal invasion
4.0,15.0,1.0,7056.0,30775.0,236.0,8.0,246.0,0.0,Multimodal invasion
4.0,15.0,1.0,12497.0,34760.0,215.0,8.0,220.0,0.0,Multimodal invasion
4.0,15.0,1.0,14145.5,37996.5,222.0,7.0,234.0,2.0,Multimodal invasion
4.0,15.0,1.0,7623.0,30275.0,217.0,10.0,221.0,0.0,Multimodal invasion
4.0,15.0,1.0,12378.0,33670.5,214.0,11.0,220.0,1.0,Multimodal invasion
4.0,15.0,1.0,9819.0,34548.5,237.0,10.0,242.0,1.0,Multimodal invasion
4.0,15.0,1.0,12953.0,36978.0,235.0,8.0,235.0,0.0,Multimodal invasion
4.0,15.0,1.0,9371.0,30166.0,209.0,8.0,209.0,0.0,Multimodal invasion
4.0,15.0,1.0,7449.5,30827.5,227.0,7.0,233.0,0.0,Multimodal invasion
4.0,15.0,1.0,12028.5,34718.0,227.0,10.0,236.0,2.0,Multimodal invasion
4.0,18.0,0.0,10987.0,42456.0,264.0,10.0,270.0,0.0,Multimodal invasion
4.0,18.0,0.0,9772.5,45250.5,278.0,9.0,290.0,0.0,Multimodal invasion
4.0,18.0,0.0,8746.0,42436.5,274.0,10.0,292.0,1.0,Multimodal invasion
4.0,18.0,0.0,9549.5,41870.0,267.0,10.0,285.0,2.0,Multimodal invasion
4.0,18.0,0.0,8006.5,41997.5,267.0,10.0,287.0,2.0,Multimodal invasion
4.0,18.0,0.0,8387.0,41401.0,272.0,10.0,280.0,0.0,Multimodal invasion
4.0,18.0,0.0,8799.0,42889.0,279.0,10.0,288.0,0.0,Multimodal invasion
4.0,18.0,0.0,9117.0,41713.0,267.0,10.0,286.0,2.0,Multimodal invasion
4.0,18.0,0.0,10113.5,43815.0,252.0,8.0,285.0,3.0,Multimodal invasion
4.0,18.0,0.0,10521.0,41790.5,268.0,8.0,278.0,1.0,Multimodal invasion
4.0,18.0,0.1,7014.0,41426.0,278.0,8.0,283.0,1.0,Multimodal invasion
4.0,18.0,0.1,7690.5,39113.0,250.0,11.0,272.0,1.0,Multimodal invasion
4.0,18.0,0.1,9178.0,41318.0,272.0,8.0,293.0,3.0,Multimodal invasion
4.0,18.0,0.1,10626.5,42716.0,268.0,10.0,279.0,1.0,Multimodal invasion
4.0,18.0,0.1,9877.0,43641.0,288.0,9.0,295.0,1.0,Multimodal invasion
4.0,18.0,0.1,9828.0,42569.0,276.0,10.0,285.0,1.0,Multimodal invasion
4.0,18.0,0.1,9751.0,40969.0,257.0,10.0,275.0,2.0,Multimodal invasion
4.0,18.0,0.1,9383.0,40331.0,254.0,10.0,262.0,1.0,Multimodal invasion
4.0,18.0,0.1,10664.5,42920.0,265.0,10.0,289.0,4.0,Multimodal invasion
4.0,18.0,0.1,7270.0,38529.5,240.0,10.0,272.0,3.0,Multimodal invasion
4.0,18.0,0.2,10808.5,42141.5,256.0,10.0,270.0,2.0,Multimodal invasion
4.0,18.0,0.2,8753.0,41356.0,274.0,9.0,279.0,1.0,Multimodal invasion
4.0,18.0,0.2,11241.5,42174.0,263.0,10.0,271.0,1.0,Multimodal invasion
4.0,18.0,0.2,10608.0,43920.5,264.0,12.0,276.0,1.0,Multimodal invasion
4.0,18.0,0.2,10192.5,41622.5,261.0,12.0,265.0,0.0,Multimodal invasion
4.0,18.0,0.2,11089.0,43779.5,269.0,12.0,295.0,4.0,Multimodal invasion
4.0,18.0,0.2,7830.0,39951.5,274.0,9.0,290.0,3.0,Multimodal invasion
4.0,18.0,0.2,8470.5,40790.0,260.0,10.0,290.0,3.0,Multimodal invasion
4.0,18.0,0.2,8482.5,40772.0,257.0,11.0,276.0,3.0,Multimodal invasion
4.0,18.0,0.2,6897.5,40630.5,274.0,11.0,284.0,1.0,Multimodal invasion
4.0,18.0,0.3,9411.5,40578.5,265.0,12.0,285.0,2.0,Multimodal invasion
4.0,18.0,0.3,10778.5,43997.0,278.0,9.0,298.0,1.0,Multimodal invasion
4.0,18.0,0.3,10298.0,41542.0,266.0,9.0,282.0,3.0,Multimodal invasion
4.0,18.0,0.3,10678.0,42444.0,277.0,10.0,277.0,0.0,Multimodal invasion
4.0,18.0,0.3,10075.5,40766.0,278.0,8.0,291.0,0.0,Multimodal invasion
4.0,18.0,0.3,10342.5,43257.0,272.0,12.0,284.0,1.0,Multimodal invasion
4.0,18.0,0.3,9688.0,41401.5,272.0,10.0,295.0,3.0,Multimodal invasion
4.0,18.0,0.3,10248.5,41849.0,259.0,9.0,282.0,4.0,Multimodal invasion
4.0,18.0,0.3,8822.0,39333.5,268.0,11.0,281.0,3.0,Multimodal invasion
4.0,18.0,0.3,10124.5,43818.5,272.0,9.0,286.0,1.0,Multimodal invasion
4.0,18.0,0.4,10071.5,40039.0,263.0,13.0,280.0,2.0,Multimodal invasion
4.0,18.0,0.4,10509.0,42119.0,258.0,10.0,288.0,4.0,Multimodal invasion
4.0,18.0,0.4,10737.5,43587.5,279.0,11.0,295.0,3.0,Multimodal invasion
4.0,18.0,0.4,9350.0,45261.0,287.0,10.0,298.0,1.0,Multimodal invasion
4.0,18.0,0.4,12525.0,42720.5,257.0,11.0,274.0,2.0,Multimodal invasion
4.0,18.0,0.4,8848.0,41539.5,264.0,11.0,294.0,5.0,Multimodal invasion
4.0,18.0,0.4,8192.5,41515.5,276.0,11.0,289.0,3.0,Multimodal invasion
4.0,18.0,0.4,9758.0,41354.0,271.0,12.0,284.0,1.0,Multimodal invasion
4.0,18.0,0.4,7853.0,40249.5,281.0,11.0,285.0,1.0,Multimodal invasion
4.0,18.0,0.4,8973.5,40877.5,265.0,10.0,289.0,4.0,Multimodal invasion
4.0,18.0,0.5,10778.0,41828.0,258.0,10.0,275.0,0.0,Multimodal invasion
4.0,18.0,0.5,11509.0,41681.0,268.0,10.0,278.0,0.0,Multimodal invasion
4.0,18.0,0.5,9653.5,41618.0,274.0,9.0,285.0,1.0,Multimodal invasion
4.0,18.0,0.5,8464.0,40264.0,268.0,11.0,288.0,2.0,Multimodal invasion
4.0,18.0,0.5,12436.5,42747.5,256.0,10.0,270.0,1.0,Multimodal invasion
4.0,18.0,0.5,12884.0,41802.0,252.0,12.0,271.0,3.0,Multimodal invasion
4.0,18.0,0.5,8390.0,41907.5,272.0,7.0,295.0,4.0,Multimodal invasion
4.0,18.0,0.5,11286.0,43569.5,271.0,12.0,289.0,3.0,Multimodal invasion
4.0,18.0,0.5,11649.0,42368.5,248.0,12.0,265.0,4.0,Multimodal invasion
4.0,18.0,0.5,10968.5,41106.5,273.0,12.0,278.0,1.0,Multimodal invasion
4.0,18.0,0.6,10778.5,42207.5,267.0,8.0,278.0,1.0,Multimodal invasion
4.0,18.0,0.6,10314.5,40056.5,259.0,12.0,270.0,2.0,Multimodal invasion
4.0,18.0,0.6,9140.0,39533.0,265.0,13.0,286.0,3.0,Multimodal invasion
4.0,18.0,0.6,11517.5,43011.0,275.0,10.0,285.0,0.0,Multimodal invasion
4.0,18.0,0.6,10346.5,42371.5,273.0,10.0,279.0,1.0,Multimodal invasion
4.0,18.0,0.6,9166.5,39839.5,283.0,10.0,291.0,0.0,Multimodal invasion
4.0,18.0,0.6,9854.0,41010.0,268.0,11.0,283.0,2.0,Multimodal invasion
4.0,18.0,0.6,8265.0,40322.0,280.0,11.0,290.0,1.0,Multimodal invasion
4.0,18.0,0.6,11110.0,44247.0,269.0,11.0,277.0,0.0,Multimodal invasion
4.0,18.0,0.6,14982.0,45609.0,257.0,10.0,267.0,1.0,Multimodal invasion
4.0,18.0,0.7,9712.5,40402.0,271.0,10.0,293.0,3.0,Multimodal invasion
4.0,18.0,0.7,10094.0,40385.5,271.0,10.0,284.0,2.0,Multimodal invasion
4.0,18.0,0.7,11603.5,40009.0,261.0,11.0,277.0,3.0,Multimodal invasion
4.0,18.0,0.7,8393.0,40071.0,272.0,10.0,285.0,2.0,Multimodal invasion
4.0,18.0,0.7,9535.0,40019.5,251.0,11.0,271.0,3.0,Multimodal invasion
4.0,18.0,0.7,9943.0,37816.0,247.0,9.0,268.0,3.0,Multimodal invasion
4.0,18.0,0.7,10596.0,40780.0,263.0,8.0,267.0,0.0,Multimodal invasion
4.0,18.0,0.7,11430.5,41937.5,264.0,8.0,295.0,5.0,Multimodal invasion
4.0,18.0,0.7,9724.0,40851.0,257.0,9.0,275.0,3.0,Multimodal invasion
4.0,18.0,0.7,10778.0,40736.0,266.0,9.0,282.0,1.0,Multimodal invasion
4.0,18.0,0.8,6989.0,37526.0,285.0,8.0,294.0,2.0,Multimodal invasion
4.0,18.0,0.8,9808.5,40347.5,266.0,12.0,268.0,0.0,Multimodal invasion
4.0,18.0,0.8,11246.0,41508.0,276.0,12.0,286.0,2.0,Multimodal invasion
4.0,18.0,0.8,8701.0,38772.5,266.0,11.0,274.0,0.0,Multimodal invasion
4.0,18.0,0.8,11563.5,41891.5,256.0,9.0,268.0,2.0,Multimodal invasion
4.0,18.0,0.8,10836.0,39705.0,267.0,10.0,281.0,1.0,Multimodal invasion
4.0,18.0,0.8,9987.0,41998.0,266.0,10.0,278.0,1.0,Multimodal invasion
4.0,18.0,0.8,10713.5,41519.5,265.0,10.0,289.0,3.0,Multimodal invasion
4.0,18.0,0.8,11215.0,40070.5,263.0,12.0,273.0,1.0,Multimodal invasion
4.0,18.0,0.8,10184.0,38790.5,254.0,10.0,272.0,2.0,Multimodal invasion
4.0,18.0,0.9,9808.0,40382.0,264.0,10.0,299.0,8.0,Multimodal invasion
4.0,18.0,0.9,12781.0,43789.0,259.0,10.0,291.0,3.0,Multimodal invasion
4.0,18.0,0.9,11439.0,41800.5,264.0,13.0,277.0,2.0,Multimodal invasion
4.0,18.0,0.9,11949.0,42512.5,267.0,9.0,295.0,5.0,Multimodal invasion
4.0,18.0,0.9,8090.0,40808.0,272.0,11.0,286.0,2.0,Multimodal invasion
4.0,18.0,0.9,11044.0,40778.5,269.0,10.0,277.0,1.0,Multimodal invasion
4.0,18.0,0.9,9104.0,38961.5,275.0,10.0,281.0,0.0,Multimodal invasion
4.0,18.0,0.9,9710.0,40724.5,255.0,10.0,259.0,0.0,Multimodal invasion
4.0,18.0,0.9,10513.0,41007.0,273.0,10.0,297.0,4.0,Multimodal invasion
4.0,18.0,0.9,8578.5,39640.5,266.0,12.0,279.0,2.0,Multimodal invasion
4.0,18.0,1.0,8586.0,38361.0,267.0,11.0,286.0,3.0,Multimodal invasion
4.0,18.0,1.0,10225.5,38367.5,257.0,10.0,272.0,2.0,Multimodal invasion
4.0,18.0,1.0,7510.0,38136.5,279.0,11.0,286.0,2.0,Multimodal invasion
4.0,18.0,1.0,7802.5,35809.0,280.0,9.0,282.0,0.0,Multimodal invasion
4.0,18.0,1.0,11592.5,41980.5,263.0,9.0,282.0,3.0,Multimodal invasion
4.0,18.0,1.0,9929.0,39358.0,272.0,11.0,280.0,1.0,Multimodal invasion
4.0,18.0,1.0,11563.0,42425.5,268.0,11.0,288.0,4.0,Multimodal invasion
4.0,18.0,1.0,10903.5,40273.5,251.0,8.0,264.0,1.0,Multimodal invasion
4.0,18.0,1.0,12623.0,41656.0,264.0,11.0,277.0,1.0,Multimodal invasion
4.0,18.0,1.0,9752.0,40179.0,274.0,11.0,289.0,2.0,Multimodal invasion
4.0,21.0,0.0,7898.0,47479.0,291.0,7.0,311.0,3.0,Multimodal invasion
4.0,21.0,0.0,9677.5,46778.5,300.0,8.0,306.0,1.0,Multimodal invasion
4.0,21.0,0.0,7800.5,48363.5,295.0,7.0,320.0,4.0,Multimodal invasion
4.0,21.0,0.0,7930.0,46318.5,293.0,8.0,317.0,3.0,Multimodal invasion
4.0,21.0,0.0,9774.0,48707.5,301.0,8.0,310.0,1.0,Multimodal invasion
4.0,21.0,0.0,8414.0,47445.5,292.0,5.0,322.0,7.0,Multimodal invasion
4.0,21.0,0.0,7665.0,48525.0,291.0,8.0,312.0,2.0,Multimodal invasion
4.0,21.0,0.0,6458.0,46859.0,283.0,8.0,310.0,4.0,Multimodal invasion
4.0,21.0,0.0,9834.5,49465.0,294.0,8.0,317.0,4.0,Multimodal invasion
4.0,21.0,0.0,10078.0,50089.0,301.0,9.0,318.0,1.0,Multimodal invasion
4.0,21.0,0.1,8011.0,46453.5,293.0,9.0,307.0,1.0,Multimodal invasion
4.0,21.0,0.1,8498.5,46948.0,279.0,11.0,306.0,4.0,Multimodal invasion
4.0,21.0,0.1,9483.0,47170.0,298.0,10.0,308.0,0.0,Multimodal invasion
4.0,21.0,0.1,7855.0,46489.5,289.0,9.0,330.0,7.0,Multimodal invasion
4.0,21.0,0.1,8273.0,47483.5,290.0,7.0,319.0,4.0,Multimodal invasion
4.0,21.0,0.1,7866.0,46135.5,298.0,10.0,316.0,2.0,Multimodal invasion
4.0,21.0,0.1,10559.0,46706.0,273.0,10.0,298.0,3.0,Multimodal invasion
4.0,21.0,0.1,9820.0,47639.0,277.0,8.0,301.0,6.0,Multimodal invasion
4.0,21.0,0.1,11367.5,50771.0,281.0,8.0,311.0,5.0,Multimodal invasion
4.0,21.0,0.1,6705.0,45554.0,274.0,8.0,301.0,3.0,Multimodal invasion
4.0,21.0,0.2,9757.5,46584.5,295.0,9.0,306.0,1.0,Multimodal invasion
4.0,21.0,0.2,7114.0,45713.5,286.0,12.0,319.0,3.0,Multimodal invasion
4.0,21.0,0.2,7241.0,47505.5,280.0,10.0,310.0,4.0,Multimodal invasion
4.0,21.0,0.2,7335.5,47115.5,302.0,7.0,315.0,1.0,Multimodal invasion
4.0,21.0,0.2,10539.0,49825.5,299.0,11.0,319.0,4.0,Multimodal invasion
4.0,21.0,0.2,7264.0,46753.5,285.0,8.0,318.0,6.0,Multimodal invasion
4.0,21.0,0.2,7631.0,44845.0,295.0,9.0,325.0,3.0,Multimodal invasion
4.0,21.0,0.2,9638.0,49492.0,297.0,11.0,320.0,4.0,Multimodal invasion
4.0,21.0,0.2,9700.5,48324.5,284.0,11.0,301.0,3.0,Multimodal invasion
4.0,21.0,0.2,7248.0,45399.5,301.0,7.0,316.0,3.0,Multimodal invasion
4.0,21.0,0.3,7569.0,46279.0,310.0,10.0,323.0,2.0,Multimodal invasion
4.0,21.0,0.3,10950.0,49093.5,308.0,8.0,330.0,4.0,Multimodal invasion
4.0,21.0,0.3,8756.0,46618.5,295.0,9.0,310.0,1.0,Multimodal invasion
4.0,21.0,0.3,6734.0,44385.5,295.0,10.0,327.0,4.0,Multimodal invasion
4.0,21.0,0.3,9728.0,47525.0,290.0,8.0,321.0,4.0,Multimodal invasion
4.0,21.0,0.3,7423.0,46779.5,299.0,7.0,315.0,2.0,Multimodal invasion
4.0,21.0,0.3,9418.0,49045.5,310.0,8.0,331.0,3.0,Multimodal invasion
4.0,21.0,0.3,9534.5,46426.0,303.0,9.0,319.0,2.0,Multimodal invasion
4.0,21.0,0.3,9229.5,48575.5,289.0,12.0,311.0,1.0,Multimodal invasion
4.0,21.0,0.3,8714.0,48019.5,294.0,10.0,326.0,4.0,Multimodal invasion
4.0,21.0,0.4,7402.5,45513.0,292.0,9.0,332.0,6.0,Multimodal invasion
4.0,21.0,0.4,11076.5,48124.0,283.0,10.0,312.0,5.0,Multimodal invasion
4.0,21.0,0.4,6851.0,45293.0,293.0,8.0,329.0,7.0,Multimodal invasion
4.0,21.0,0.4,9340.0,47406.0,286.0,8.0,332.0,4.0,Multimodal invasion
4.0,21.0,0.4,8591.5,46499.0,271.0,10.0,297.0,2.0,Multimodal invasion
4.0,21.0,0.4,10475.0,47057.5,283.0,9.0,302.0,1.0,Multimodal invasion
4.0,21.0,0.4,6878.5,45374.5,284.0,9.0,317.0,5.0,Multimodal invasion
4.0,21.0,0.4,9243.5,48175.0,304.0,10.0,333.0,5.0,Multimodal invasion
4.0,21.0,0.4,8624.0,44001.0,286.0,11.0,314.0,4.0,Multimodal invasion
4.0,21.0,0.4,8162.0,46605.0,304.0,10.0,328.0,5.0,Multimodal invasion
4.0,21.0,0.5,8606.5,46803.0,306.0,10.0,326.0,3.0,Multimodal invasion
4.0,21.0,0.5,9822.5,47196.0,308.0,9.0,316.0,1.0,Multimodal invasion
4.0,21.0,0.5,8391.0,45887.0,292.0,10.0,307.0,1.0,Multimodal invasion
4.0,21.0,0.5,10690.0,48302.5,288.0,8.0,306.0,3.0,Multimodal invasion
4.0,21.0,0.5,5856.0,44380.0,299.0,9.0,333.0,5.0,Multimodal invasion
4.0,21.0,0.5,7456.5,43045.0,289.0,10.0,309.0,3.0,Multimodal invasion
4.0,21.0,0.5,9370.5,46439.5,279.0,9.0,311.0,2.0,Multimodal invasion
4.0,21.0,0.5,10103.0,46692.5,286.0,10.0,308.0,2.0,Multimodal invasion
4.0,21.0,0.5,8789.0,46572.0,283.0,8.0,318.0,5.0,Multimodal invasion
4.0,21.0,0.5,9205.5,47024.0,304.0,8.0,317.0,3.0,Multimodal invasion
4.0,21.0,0.6,10565.0,44869.5,295.0,9.0,316.0,5.0,Multimodal invasion
4.0,21.0,0.6,8975.5,45787.5,298.0,10.0,325.0,4.0,Multimodal invasion
4.0,21.0,0.6,7454.0,45248.5,286.0,9.0,334.0,6.0,Multimodal invasion
4.0,21.0,0.6,8573.5,46245.0,289.0,11.0,318.0,5.0,Multimodal invasion
4.0,21.0,0.6,9631.5,47129.0,282.0,9.0,303.0,2.0,Multimodal invasion
4.0,21.0,0.6,7988.0,46366.0,295.0,9.0,313.0,2.0,Multimodal invasion
4.0,21.0,0.6,10544.0,47732.0,297.0,13.0,316.0,3.0,Multimodal invasion
4.0,21.0,0.6,12299.0,46365.0,281.0,10.0,305.0,3.0,Multimodal invasion
4.0,21.0,0.6,9233.0,45436.0,305.0,8.0,319.0,2.0,Multimodal invasion
4.0,21.0,0.6,7295.0,45834.5,301.0,10.0,321.0,1.0,Multimodal invasion
4.0,21.0,0.7,10056.5,47163.0,300.0,10.0,314.0,0.0,Multimodal invasion
4.0,21.0,0.7,9939.0,47021.5,288.0,11.0,315.0,3.0,Multimodal invasion
4.0,21.0,0.7,9538.0,48669.0,308.0,10.0,335.0,3.0,Multimodal invasion
4.0,21.0,0.7,9540.0,47627.0,292.0,9.0,315.0,3.0,Multimodal invasion
4.0,21.0,0.7,10054.5,45638.0,293.0,10.0,313.0,1.0,Multimodal invasion
4.0,21.0,0.7,9751.5,47274.0,292.0,9.0,308.0,2.0,Multimodal invasion
4.0,21.0,0.7,11649.0,49272.5,293.0,9.0,308.0,1.0,Multimodal invasion
4.0,21.0,0.7,6500.5,43397.0,305.0,10.0,346.0,6.0,Multimodal invasion
4.0,21.0,0.7,10158.5,45876.0,285.0,10.0,312.0,2.0,Multimodal invasion
4.0,21.0,0.7,9445.0,47766.5,295.0,8.0,319.0,4.0,Multimodal invasion
4.0,21.0,0.8,8884.0,46645.0,305.0,11.0,331.0,3.0,Multimodal invasion
4.0,21.0,0.8,6937.5,44813.5,300.0,7.0,334.0,8.0,Multimodal invasion
4.0,21.0,0.8,10135.5,45206.5,284.0,11.0,312.0,4.0,Multimodal invasion
4.0,21.0,0.8,10982.0,47501.5,284.0,9.0,309.0,3.0,Multimodal invasion
4.0,21.0,0.8,9325.5,45397.0,299.0,12.0,323.0,3.0,Multimodal invasion
4.0,21.0,0.8,11249.0,47701.5,294.0,11.0,312.0,3.0,Multimodal invasion
4.0,21.0,0.8,10759.5,47364.0,296.0,8.0,323.0,6.0,Multimodal invasion
4.0,21.0,0.8,9230.5,46025.0,283.0,9.0,315.0,4.0,Multimodal invasion
4.0,21.0,0.8,8660.0,45835.0,307.0,11.0,340.0,6.0,Multimodal invasion
4.0,21.0,0.8,9988.0,47129.5,281.0,10.0,316.0,4.0,Multimodal invasion
4.0,21.0,0.9,8896.5,47126.0,309.0,8.0,326.0,1.0,Multimodal invasion
4.0,21.0,0.9,11099.5,47185.5,310.0,8.0,325.0,2.0,Multimodal invasion
4.0,21.0,0.9,11039.0,46316.0,282.0,8.0,309.0,4.0,Multimodal invasion
4.0,21.0,0.9,10074.0,45958.0,297.0,9.0,313.0,4.0,Multimodal invasion
4.0,21.0,0.9,8813.0,45879.5,303.0,9.0,335.0,7.0,Multimodal invasion
4.0,21.0,0.9,9911.0,47278.5,302.0,11.0,329.0,3.0,Multimodal invasion
4.0,21.0,0.9,9453.5,46258.0,300.0,12.0,334.0,5.0,Multimodal invasion
4.0,21.0,0.9,9117.5,46519.5,303.0,9.0,328.0,4.0,Multimodal invasion
4.0,21.0,0.9,7474.0,43798.0,302.0,9.0,324.0,1.0,Multimodal invasion
4.0,21.0,0.9,11688.0,48699.5,299.0,10.0,328.0,5.0,Multimodal invasion
4.0,21.0,1.0,9540.5,44555.0,301.0,10.0,323.0,3.0,Multimodal invasion
4.0,21.0,1.0,9784.5,46288.5,295.0,8.0,322.0,5.0,Multimodal invasion
4.0,21.0,1.0,7835.0,46094.0,302.0,10.0,323.0,2.0,Multimodal invasion
4.0,21.0,1.0,9599.0,45987.5,302.0,9.0,324.0,3.0,Multimodal invasion
4.0,21.0,1.0,11026.5,48971.5,296.0,9.0,334.0,6.0,Multimodal invasion
4.0,21.0,1.0,9590.5,45126.0,295.0,10.0,333.0,6.0,Multimodal invasion
4.0,21.0,1.0,10185.5,49345.0,307.0,8.0,336.0,5.0,Multimodal invasion
4.0,21.0,1.0,7819.5,43226.5,281.0,8.0,301.0,2.0,Multimodal invasion
4.0,21.0,1.0,10431.0,46729.0,299.0,10.0,308.0,1.0,Multimodal invasion
4.0,21.0,1.0,6629.0,42016.0,300.0,10.0,335.0,4.0,Multimodal invasion
